text,label
لفلسطين ندعي لهم بلسانا عاجزين حقيرين!! بس للسوريين منسلط عليهم المجرمين والارهابيين لينكلوا بالشعب ويفتح لهم مستودعات الىىىلاح وتنشأ لهم غرف العمليات حقدا وغلا على سورية بحجة الربيع العربي,Irrelevant
سيارات نوع تاهو تابعة لمليشيا سرايا السلام تقوم بتوقيف سيارة نوع تيران لون رصاصي في شارع الهوره بمحافظة واسط و تقتاد صاحب السيارة إلى جهة مجهولة!,Irrelevant
#كيلاننسى.. ما فعله الأتراك العثمانيون.. #منهنامرّواالأتراكوتركواكلشيءخراب #مجزرةالآرمن أكثر من قرن على المذابح التركية بحق أحد أهم الجماعات المقدسة التي رفضتهم #الأرمن #السريان واليوم على الخطا يسيرون من يطلقون على أنفسهم #العثمانيونالجدد ...,Irrelevant
سبحان من أيقظ العيون بعد المنام... وسبحان من أنار هذا الكون بعد الظلام... اللهم نسألك صباحا مبشرا وقلبا مطمئنا وهما راحلا,Irrelevant
التفاعل والرد على العام والخاص مطلوب وعدم الاستعلاء والتكبر وهذا ليس من شيم الشيوخ واولاد الأصول وحتى من كان مشهور وصاحب مقام التواضع مطلوب أيها السادة يتبع,Irrelevant
التفاعل والرد على العام والخاص مطلوب وعدم الاستعلاء والتكبر وهذا ليس من شيم الشيوخ واولاد الأصول وحتى من كان مشهور وصاحب مقام التواضع مطلوب أيها السادة يتبع,Irrelevant
"الهمُّ الأساسي لملالي #إيران، ولعقود، هو فرض أنفسهم، وبدعم من الاستشراق، على أنهم القوة الممثلة للإسلام، عبر أدوات شيعية واستشراقية، يحدث هذا بأساليب وتكتيكات عدة منها جوائز مؤسسة الأغاخانية وغيرها من منح وعطايا لدعم جامعات تابعة لهم. وبهذا تعمل الاستراتيجية الإيرانية على صعيدين",Irrelevant
بارك الله في جهودكم الرامية إلى تعرية سلطة الاستبداد والفساد والكبتاجون والضغط من أجل مساءلتها ومحاسبتها.,Irrelevant
سلطة آل الأسد تتقطّر فساداً وإفسادا وكبتاجوناً. جهود التحالف الأميركي لأجل سورية والمجلس السوري الأميركي المؤسساتية المثابرة تسفر عن موافقة مجلس الشيوخ الأمريكي على مشروع مكافحة تجارة الأسد بمخدرات الكبتاجون الكبتاجون2. جهود خيرة بارك الله فيها. والشكر لكل من أسهم في هذا,Irrelevant
سؤال صعب جدأ.. إن شاء الله هوي يبتعد عني,Irrelevant
"خداوند متعال همیشه پشتیبان ایران است، و بحكم او پوزه آمریکا در صحرای طبس را شنها به زمين زدند.",Irrelevant
أحد شركاء #الجولاني ضابط المخابرات القذر أبو مالك التلي عراب صفقة تسليم القلمون يتم طرده من تشييع عنصر من عناصر لواء معاوية التابع لعصابة النصرة #إدلب,Irrelevant
24/4/24 تاريخ حلو ل قطع العلاقات,Irrelevant
هم يقولون لأنه يرتدي حزاماً ناسفاً! الله يقويهم على بعضهم,Irrelevant
مع انتهاء أعمال إنجاز #نفقالمواساة في دمشق نشهد خطوة هامة نحو تحسين البنية التحتية وتخفيف الازدحامات المرورية تحية لجهود العاملين والمسؤولين على هذا الإنجاز الاستراتيجي في وجه التحديات الاقتصادية والحصار الدائم. #دمشق,Irrelevant
"شيخنا الحبيب الدكتور الفاضل عصام البشير وهو يؤبن شيخنا الفقيد العلامة #عبدالمجيدالزنداني رحمه الله كلمة في غاية الروعة والجمال، والتعبير ، وبجانبه العلامة الفاضل الحسن ولد الددو حفظ الله رموزنا وسادتنا العلماء.",Irrelevant
مبارك على المشاركة الواسعة في تصفيات #تحديالقراءةالعربي إنها فرصة رائعة للطلاب لتعزيز مهاراتهم في القراءة والثقافة تحية لدولة #الإمارات العربية المتحدة على هذه المبادرة القيمة التي تعزز حب القراءة والتعلم في الشباب.,Irrelevant
شرشف قصب و مطرز ب نيسان,Irrelevant
"ملفوفاً بعلم ثورته التي آمن بها ؛ شيّعْنا رائد الفضاء اللواء محمد الفارس إلى مثواه الأخير وكلّنا إيمانٌ بالنصر ، فهذه الأرض ومن عليها ذرّة في خلق الله كما رآها رائدنا من سطح القمر فما أسهل على الله أن يغير من حالٍ إلى حال إن آمنا بالله وأنفسنا",Irrelevant
"ملفوفاً بعلم ثورته التي آمن بها ؛ شيّعْنا رائد الفضاء اللواء محمد الفارس إلى مثواه الأخير وكلّنا إيمانٌ بالنصر ، فهذه الأرض ومن عليها ذرّة في خلق الله كما رآها رائدنا من سطح القمر فما أسهل على الله أن يغير من حالٍ إلى حال إن آمنا بالله وأنفسنا",Irrelevant
"يجب علينا جميعاً أن نُفهم الناس أن القضيّة ليست أن نطلب الثواب، وإنما أن نتقدم. فسيّد الشهداء عليه السلام إذ قُتل لم يذهب ليثاب، لأن الثواب لم يكن مهماً جداً لديه، فقد ذهب لينقذ الدين ويقدم الإسلام ويحييه. وأنتم إذ تنوحون الآن تتكلمون، وتخطبون، وتنعون، تستبكون",Irrelevant
ماشي الحكومتين يتفضلوا يشوفوا اصلا ماحدا سائل,Irrelevant
ماحدا سائل عنهم انتركوا لابشع مصير,Irrelevant
رجال صدقوا ما بدلوا تبديلا .. #ابوتقوى #شهداءالمطار #شهداؤناعظماؤنا #شهيدعلىطريقالقدس #نجباءالمواقف,Irrelevant
"علموا طلابكم، أن رموزنا هم من وقفوا بصدق مع ثورتنا. وأن كل شهدائنا ومعتقلينا ومرابطينا وأحرارنا وكل من يعمل بصدق في ثورتنا هم رموز. وأن عليهم متابعة الدرب حتى النصر. طلاب مدرسة إعدادية الثانوية الشرعية في ريف حلب الشمالي تلرفعت من أمام قبر فقيدنا اللواء محمد فارس رحمه الله.",Irrelevant
علموا أطفالكم أن رموزنا هم من وقفوا بصدق مع ثورتنا. وأن كل شهدائنا ومعتقلينا ومرابطينا وأحرارنا وكل من يعمل بصدق في ثورتنا هم رموز. وأن عليهم متابعة الدرب حتى بناء سوريا التي نحلم بها. طلاب روضة الرواد الصغار في ريف حلب الشمالي. من أمام قبر فقيدنا اللواء محمد فارس رحمه الله.,Irrelevant
ليس من مصلحتنا التوقف عن تدمير هذا الدجال ولو ليوم واحد أو ساعه واحده أو لحظه واحده هذا الدجال لن يسمح بتوقف الحرب بغزه على أمل أن يستطيع جر الدول في الشرق الأوسط إلى مواجهة دمويه مع إسرائيل و الغرب وبالتأكيد هو لن يشارك هو فقط سينتظر كالضبع انتهاء المعارك ليستولي على الفريسه,Irrelevant
